id,title,budget,revenue,release_date,runtime,vote_average,vote_count,popularity,roi,release_year,release_month,release_quarter,release_day_of_week,is_summer,is_holiday,is_q1,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,genre_family,genre_mystery,genre_fantasy,genre_animation,genre_foreign,genre_count,cast_avg_roi,cast_avg_experience,num_top_actors,is_franchise,budget_log,budget_category,budget_micro,budget_low,budget_medium,budget_high,budget_blockbuster,runtime_category,runtime_short,runtime_standard,runtime_long,runtime_epic,popularity_quartile,popularity_q1,popularity_q2,popularity_q3,popularity_q4,vote_count_log,has_high_rating,years_since_release,is_recent
10149,Smoke,7000000,8349430,1995-06-09,112,7.2,115,5.552946,19.28,1995,6,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,15.76142084987672,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,4.7535901911063645,1,25,0
9348,Species,35000000,113374103,1995-07-07,108,5.5,457,13.492845,223.93,1995,7,3,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,17.370858648025116,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,6.126869184114185,0,25,0
281,Strange Days,42000000,7959291,1995-10-13,145,6.8,334,11.223055,-81.05,1995,10,4,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0,17.553180200057167,high,False,False,False,True,False,long,False,False,True,False,q3,False,False,True,False,5.814130531825066,0,25,0
79593,The Tie That Binds,14000000,5780000,1995-09-08,99,4.6,9,1.820419,-58.71,1995,9,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.454567959008102,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,2.302585092994046,0,25,0
3512,Under Siege 2: Dark Territory,60000000,104324083,1995-07-13,100,5.6,217,7.490247,73.87,1995,7,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,17.909855136853043,blockbuster,False,False,False,False,True,standard,False,True,False,False,q2,False,True,False,False,5.384495062789089,0,25,0
9804,Waterworld,175000000,264218220,1995-07-28,135,5.9,1017,16.885184,50.98,1995,7,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,18.980296537602072,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,6.925595197110468,0,25,0
50797,Burnt by the Sun,2800000,2616503,1994-05-01,135,6.7,35,2.486073,-6.55,1994,5,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-42.635,2.0,4.0,1,14.845130332288226,low,False,True,False,False,False,long,False,False,True,False,q1,True,False,False,False,3.58351893845611,0,26,0
76,Before Sunrise,2500000,5535405,1995-01-27,105,7.7,984,11.304979,121.42,1995,1,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,14.731801689838347,low,False,True,False,False,False,standard,False,True,False,False,q3,False,False,True,False,6.892641641172089,1,25,0
11017,Billy Madison,10000000,26488734,1995-02-10,89,6.2,464,6.638116,164.89,1995,2,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.118095750958314,medium,False,False,True,False,False,short,True,False,False,False,q2,False,True,False,False,6.142037405587356,0,25,0
9382,Boys on the Side,21000000,23450000,1995-02-03,115,6.3,48,3.030309,11.67,1995,2,1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,41.61931818181818,4.75,4.0,0,16.860033043306743,high,False,False,False,True,False,standard,False,True,False,False,q1,True,False,False,False,3.8918202981106265,0,25,0
2292,Clerks,27000,3151130,1994-09-13,92,7.4,769,10.513367,11570.85,1994,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,10.203629181337648,micro,True,False,False,False,False,standard,False,True,False,False,q3,False,False,True,False,6.646390514847729,1,26,0
1909,Don Juan DeMarco,25000000,22200000,1994-10-01,97,6.3,184,7.438934,-11.2,1994,10,4,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,36.15055555555556,3.6666666666666665,4.0,0,17.034386422832473,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,5.220355825078324,0,26,0
8984,Disclosure,55000000,214015089,1994-12-09,123,5.9,217,11.812244,289.12,1994,12,4,4,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,5.0,138.025625,3.5,4.0,0,17.822843761378564,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,5.384495062789089,0,26,0
8467,Dumb and Dumber,16000000,247275374,1994-12-16,107,6.5,1894,9.844558,1445.47,1994,12,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,16.588099342704055,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,7.546974117516527,0,26,0
27303,Hideaway,15000000,12201255,1995-03-03,103,5.0,24,8.182165,-18.66,1995,3,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-7.642500000000002,2.5,4.0,0,16.52356082573315,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,3.218875824868201,0,25,0
14275,Hoop Dreams,700000,7830611,1994-09-12,171,7.7,91,9.47666,1018.66,1994,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,13.45883704259595,micro,True,False,False,False,False,epic,False,False,False,True,q3,False,False,True,False,4.5217885770490405,1,26,0
1024,Heavenly Creatures,5000000,3049135,1994-09-02,99,6.9,299,9.438042,-39.02,1994,9,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0,15.424948670398354,low,False,True,False,False,False,standard,False,True,False,False,q3,False,False,True,False,5.703782474656201,0,26,0
17207,Houseguest,10500000,26325256,1995-01-06,113,6.0,17,2.688562,150.72,1995,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,16.166885910365842,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,2.8903717578961645,0,25,0
628,Interview with the Vampire,60000000,223664608,1994-11-11,123,7.2,1558,11.970205,272.77,1994,11,4,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,179.81520535714287,6.0,4.0,1,17.909855136853043,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,7.351799869057777,1,26,0
87729,Jefferson in Paris,14000000,2474000,1995-03-31,139,5.2,10,1.596058,-82.33,1995,3,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.454567959008102,medium,False,False,True,False,False,long,False,False,True,False,q1,True,False,False,False,2.3978952727983707,0,25,0
6280,Junior,60000000,37000000,1994-11-22,109,4.7,381,6.710215,-38.33,1994,11,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,17.909855136853043,blockbuster,False,False,False,False,True,standard,False,True,False,False,q2,False,True,False,False,5.945420608606575,0,26,0
11,Star Wars,11000000,775398007,1977-05-25,121,8.1,6778,42.149697,6949.07,1977,5,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,16.213405921671733,medium,False,False,True,False,False,long,False,False,True,False,q4,False,False,False,True,8.821584877430965,1,43,0
17402,Miami Rhapsody,6,5,1995-01-27,95,5.6,7,1.137266,-16.67,1995,1,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,47.81053571428571,5.5,4.0,0,1.9459101490553128,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,2.079441541679836,0,25,0
18183,Like Water for Chocolate,2000000,21665468,1992-04-16,105,6.6,70,4.126083,983.27,1992,4,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,14.508658238524095,low,False,True,False,False,False,standard,False,True,False,False,q1,True,False,False,False,4.262679877041316,0,28,0
4476,Legends of the Fall,30000000,160638883,1994-12-16,133,7.2,636,12.199047,435.46,1994,12,4,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,long,False,False,True,False,q4,False,False,False,True,6.456769655572163,1,26,0
28313,Losing Isaiah,17000000,7603766,1995-03-17,106,6.4,28,7.698526,-55.27,1995,3,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.648723960844016,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,3.367295829986474,0,25,0
3036,Mary Shelley's Frankenstein,45000000,112006296,1994-11-04,123,6.1,272,14.287753,148.9,1994,11,4,4,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0,17.622173069956816,high,False,False,False,True,False,long,False,False,True,False,q4,False,False,False,True,5.60947179518496,0,26,0
1945,Nell,31000000,106683817,1994-12-23,112,6.1,128,5.930957,244.14,1994,12,4,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.249497794707484,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,4.859812404361672,0,26,0
241,Natural Born Killers,34000000,50282766,1994-08-25,119,6.9,927,11.226856,47.89,1994,8,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.341871111992198,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,6.833031732786201,0,26,0
6950,Outbreak,50000000,189859560,1995-03-10,127,6.4,522,13.676444,279.72,1995,3,1,4,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0,17.72753358339242,high,False,False,False,True,False,long,False,False,True,False,q4,False,False,False,True,6.259581464064923,0,25,0
2088,Romeo Is Bleeding,11500000,3275585,1993-09-13,100,5.7,36,9.796318,-71.52,1993,9,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,16.257857680289998,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,3.610917912644224,0,27,0
101,Leon: The Professional,16000000,45284974,1994-09-14,110,8.2,4293,20.477329,183.03,1994,9,3,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.588099342704055,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,8.364973978438726,1,26,0
63020,The Perez Family,11000000,2832826,1995-05-12,113,6.6,9,1.433544,-74.25,1995,5,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,80.88777777777777,3.0,4.0,0,16.213405921671733,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,2.302585092994046,0,25,0
680,Pulp Fiction,8000000,213928762,1994-09-10,154,8.3,8670,140.950236,2574.11,1994,9,3,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,15.894952224644102,medium,False,False,True,False,False,epic,False,False,False,True,q4,False,False,False,True,9.06773940337716,1,26,0
25296,Pushing Hands,400000,152322,1992-02-01,105,6.1,9,1.638622,-61.92,1992,2,1,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,12.899222326086994,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,2.302585092994046,0,28,0
12106,The Quick and the Dead,32000000,18552460,1995-02-09,107,6.2,431,7.54701,-42.02,1995,2,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.281246492014,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.068425588244111,0,25,0
161495,Roommates,22000000,12400000,1995-03-01,108,6.4,7,3.395867,-43.64,1995,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,63.45185185185185,4.333333333333333,3.0,0,16.906553056777135,high,False,False,False,True,False,standard,False,True,False,False,q1,True,False,False,False,2.079441541679836,0,25,0
3586,Prêt-à-Porter,15000000,11300653,1994-12-23,133,5.3,33,6.259433,-24.66,1994,12,4,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.52356082573315,medium,False,False,True,False,False,long,False,False,True,False,q2,False,True,False,False,3.5263605246161616,0,26,0
22586,The Swan Princess,35000000,9771658,1994-11-18,89,6.5,251,8.910462,-72.08,1994,11,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1,17.370858648025116,high,False,False,False,True,False,short,True,False,False,False,q3,False,False,True,False,5.529429087511423,0,26,0
2636,The Specialist,45000000,170362582,1994-10-07,110,5.5,317,10.388183,278.58,1994,10,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.622173069956816,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.762051382780177,0,26,0
2164,Stargate,55000000,196567262,1994-10-27,121,6.8,942,13.328924,257.4,1994,10,4,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.822843761378564,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,6.849066282633458,0,26,0
11395,The Santa Clause,22000000,189833357,1994-11-10,97,6.3,501,9.665424,762.88,1994,11,4,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,0.0,0.0,0.0,1,16.906553056777135,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,6.218600119691729,0,26,0
278,The Shawshank Redemption,25000000,28341469,1994-09-23,142,8.5,8358,51.645403,13.37,1994,9,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.034386422832473,high,False,False,False,True,False,long,False,False,True,False,q4,False,False,False,True,9.031094081699155,1,26,0
9067,Tank Girl,25000000,4064495,1995-03-31,98,5.5,140,7.602087,-83.74,1995,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.0,0.0,0.0,0.0,0,17.034386422832473,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,4.948759890378168,0,25,0
193,Star Trek: Generations,38000000,120000000,1994-11-17,118,6.4,461,8.105708,215.79,1994,11,4,3,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4.0,0.0,0.0,0.0,1,17.453096744006448,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.135564891081739,0,26,0
25066,Tales from the Hood,6000000,12000000,1995-05-24,98,5.4,33,2.86007,100.0,1995,5,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.607270193858982,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.5263605246161616,0,25,0
1587,What's Eating Gilbert Grape,11000000,10032765,1993-12-17,118,7.5,943,10.3919,-8.79,1993,12,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.213405921671733,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,6.8501261661455,1,27,0
9271,Virtuosity,30000000,24048000,1995-08-04,106,5.4,163,5.188399,-19.84,1995,8,3,4,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.0,135.43166666666667,6.0,4.0,0,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q1,True,False,False,False,5.099866427824199,0,25,0
2064,While You Were Sleeping,17000000,182057016,1995-04-21,103,6.5,340,15.783615,970.92,1995,4,2,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.648723960844016,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,5.831882477283517,0,25,0
236,Muriel's Wedding,3000000,15119639,1994-09-29,106,6.9,104,5.254847,403.99,1994,9,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,14.914123179965662,low,False,True,False,False,False,standard,False,True,False,False,q1,True,False,False,False,4.653960350157523,0,26,0
3049,Ace Ventura: Pet Detective,15000000,107217396,1994-02-04,86,6.4,1684,11.247957,614.78,1994,2,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,16.52356082573315,medium,False,False,True,False,False,short,True,False,False,False,q3,False,False,True,False,7.429520842786462,0,26,0
10497,Bitter Moon,5000000,1862805,1992-09-02,139,7.0,115,11.298195,-62.74,1992,9,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.424948670398354,low,False,True,False,False,False,long,False,False,True,False,q3,False,False,True,False,4.7535901911063645,1,28,0
9331,Clear and Present Danger,62000000,215887717,1994-08-03,141,6.4,390,7.513245,248.21,1994,8,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,106.21433333333334,3.0,4.0,1,17.9426449591384,blockbuster,False,False,False,False,True,long,False,False,True,False,q2,False,True,False,False,5.968707559985366,0,26,0
10731,The Client,45000000,117615211,1994-07-20,119,6.4,287,15.263829,161.37,1994,7,3,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0,17.622173069956816,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,5.662960480135946,0,26,0
9495,The Crow,15000000,94000000,1994-05-11,102,7.3,980,15.799336,526.67,1994,5,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.0,315.32666666666665,2.333333333333333,4.0,1,16.52356082573315,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,6.888572459565364,1,26,0
888,The Flintstones,46000000,341631208,1994-05-26,91,5.0,559,15.019586,642.68,1994,5,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,0.0,0.0,0.0,1,17.6441519761925,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,6.327936783729195,0,26,0
13,Forrest Gump,55000000,677945399,1994-07-06,142,8.2,8147,48.307194,1132.63,1994,7,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.822843761378564,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,9.005527777346696,1,26,0
712,Four Weddings and a Funeral,6000000,254700832,1994-03-09,117,6.6,654,8.990345,4145.01,1994,3,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.607270193858982,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,6.484635235635252,0,26,0
10879,I Love Trouble,45000000,61947267,1994-06-29,123,5.3,41,3.570874,37.66,1994,6,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.622173069956816,high,False,False,False,True,False,long,False,False,True,False,q1,True,False,False,False,3.737669618283368,0,26,0
8587,The Lion King,45000000,788241776,1994-06-23,89,8.0,5520,21.605761,1651.65,1994,6,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,0.0,0.0,0.0,1,17.622173069956816,high,False,False,False,True,False,short,True,False,False,False,q4,False,False,False,True,8.616314282284044,1,26,0
1689,Little Buddha,35000000,4858139,1993-12-01,140,6.0,76,5.681522,-86.12,1993,12,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.370858648025116,high,False,False,False,True,False,long,False,False,True,False,q2,False,True,False,False,4.343805421853684,0,27,0
11596,New Nightmare,14000000,18090181,1994-10-13,112,6.4,297,9.860522,29.22,1994,10,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4.0,0.0,0.0,0.0,1,16.454567959008102,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,5.697093486505405,0,26,0
854,The Mask,23000000,351583407,1994-07-29,101,6.6,2550,14.13488,1428.62,1994,7,3,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4.0,0.0,0.0,0.0,1,16.951004817371683,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,7.844240718141811,0,26,0
36593,The Naked Gun 33⅓: The Final Insult,30000000,51132598,1994-03-18,83,6.4,535,10.587232,70.44,1994,3,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,17.216707972959764,high,False,False,False,True,False,short,True,False,False,False,q3,False,False,True,False,6.284134161070802,0,26,0
2788,Reality Bites,11500000,20079850,1994-02-18,99,6.5,180,6.514592,74.61,1994,2,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.257857680289998,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,5.198497031265826,0,26,0
10427,Red Rock West,8000000,2000000,1993-07-08,98,6.4,71,5.137903,-75.0,1993,7,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.894952224644102,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,4.276666119016055,0,27,0
1637,Speed,30000000,350448145,1994-06-09,116,6.8,1814,10.859292,1068.16,1994,6,2,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,7.503840746698951,0,26,0
8831,Timecop,27000000,101646581,1994-09-15,99,5.5,288,8.907074,276.47,1994,9,3,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,1,17.11134746100564,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.666426688112432,0,26,0
36955,True Lies,115000000,378882411,1994-07-14,141,6.8,1138,11.396099,229.46,1994,7,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,162.31444444444443,2.6666666666666665,4.0,0,18.560442695023177,blockbuster,False,False,False,False,True,long,False,False,True,False,q3,False,False,True,False,7.037905963447182,0,26,0
12160,Wyatt Earp,63000000,25052000,1994-06-24,191,6.5,203,9.277147,-60.23,1994,6,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.958645300228824,blockbuster,False,False,False,False,True,epic,False,False,False,True,q3,False,False,True,False,5.318119993844216,0,26,0
26352,A Low Down Dirty Shame,10000000,29392418,1994-11-23,100,6.0,31,3.021526,193.92,1994,11,4,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.118095750958314,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.4657359027997265,0,26,0
22067,Jason's Lyric,7000000,20851521,1994-09-28,119,5.9,9,0.912909,197.88,1994,9,3,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,15.76142084987672,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,2.302585092994046,0,26,0
11667,Street Fighter,35000000,99423521,1994-12-22,102,4.1,330,13.58449,184.07,1994,12,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,271.94944444444445,2.333333333333333,4.0,1,17.370858648025116,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,5.802118375377063,0,26,0
8011,Highlander: The Final Dimension,26000000,36800000,1994-11-29,99,4.5,110,6.866634,41.54,1994,11,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.0,0.0,0.0,0.0,1,17.073607134447293,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,4.709530201312334,0,26,0
2654,In the Mouth of Madness,8000000,8946600,1994-12-12,95,7.1,307,8.497643,11.83,1994,12,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3.0,114.09333333333332,3.0,4.0,0,15.894952224644102,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,5.730099782973574,1,26,0
10436,The Age of Innocence,34000000,32255440,1993-09-17,139,7.0,172,8.013617,-5.13,1993,9,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.341871111992198,high,False,False,False,True,False,long,False,False,True,False,q2,False,True,False,False,5.153291594497779,1,27,0
46094,The Air Up There,17080000,21011500,1994-01-07,107,5.1,42,1.896273,23.02,1994,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,16.653418804872704,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.7612001156935615,0,26,0
